"","X","Y","Z"
"14256",0.6192883,1.0641425,0.468634999999999
"38487",1.0620494,3.060163,1.7796996
"13754",0.6954334,0.9893681,0.552902
"4622",1.2779585,3.308824,3.3872281
"26400",0.5987415,2.880674,2.0956874
"42719",0.92708814,2.933949,1.474503
"43838",1.03180556,2.953856,1.8195356
"36453",0.6009891,2.5117972,2.49508381
"29530",0.86292812,0.0981959999999997,2.3691925
"8747",0.2839127,1.8909903,4.403545
"21772",1.4071633,2.3260069,2.4132205
"6876",0.7952226,3.350887,3.3687363
"35069",1.1306347,2.6153198,2.7073715
"37990",1.02520398,3.087302,2.1705509
"47843",1.3630552,1.1708526,2.6935667
"27981",0.4079944,2.0381209,1.9897353
"33986",0.449273,2.775266,2.4045103
"11443",1.3631644,0.124949,0.815971000000001
"48875",1.6295224,2.6735114,2.2964041
"48398",1.1322469,0.511593,2.9039972
"33854",0.5287766,2.774367,2.4687578
"28690",0.6073002,2.737103,1.146682
"31616",0.5844454,2.467238,2.813867
"1604",0.00599450000000035,2.3107076,4.830119
"34777",1.03962623,2.924162,1.388805
"5004",0.92404331,2.6741325,3.2882992
"21032",0.7451422,1.8853111,2.5303254
"41662",0.93856977,2.869077,2.105148
"45494",1.4066882,1.2805224,2.8752983
"30805",0.5284779,2.748963,2.7348963
"46306",1.1865715,0.219035,3.0392364
"30950",0.6235719,1.1588558,2.57214142
"47236",1.3238317,1.1984256,2.8031877
"35101",1.2367913,2.571578,2.58651298
"37304",0.7498284,3.02433,1.9934733
"6004",0.92983014,2.564121,3.5361371
"26347",0.4455627,2.6411587,1.202108
"12294",1.4557315,1.63383349,0.618196000000001
"25028",1.2216248,2.911115,1.280883
"37068",0.856488,2.971008,2.0941749
"8206",0.7085389,2.924336,3.2661533
"21751",0.8362996,2.4827591,2.6937643
"43024",0.91644077,2.99569,1.403331
"32683",0.5266611,1.2913957,2.6131442
"29974",0.8394019,0.364997,2.2817849
"17811",1.1877429,2.5464406,0.851382000000001
"39202",0.8986672,2.875548,2.4272746
"47776",1.4287112,1.1208528,2.61395772
"25792",0.5185575,2.3411789,2.2999892
"23716",1.3906916,2.76954,2.2229739
"14155",0.5611056,0.9990871,0.538636
"27318",0.5101954,2.172175,2.2689831
"42518",0.968555608,2.858943,1.6048384
"2201",1.5328636,2.0272252,4.191612
"30652",0.7484349,0.218764,2.3595552
"44093",0.88834104,3.0229,1.9137701
"31211",0.636659,2.727816,2.5901512
"2596",0.4980748,1.9968864,4.190346
"40480",1.0697804,2.8045,2.8915705
"38742",1.0493639,2.6885663,2.8251772
"28158",0.3694704,2.5211135,1.8820027
"8677",0.0450326999999997,2.4201173,4.937414
"31683",0.5543718,2.1586019,2.882351
"17830",1.2009113,2.4372445,0.820321
"38352",1.02929224,2.979309,2.8880136
"18095",1.0702369,2.774005,0.850897
"4161",1.00440173,2.6381169,3.3327724
"39030",0.8282703,2.798881,2.533734743
"43088",0.97678129,2.831666,2.100862
"9177",0.99173128,1.8796564,0.153444
"36218",1.1254509,2.909765,1.257884
"13490",0.5775479,0.447252,0.163523999999999
"10419",1.4845161,0.0392320000000002,0.991118999999999
"24686",1.366764,3.020258,1.6403684
"31539",0.6473072,2.834289,2.7633404
"24660",1.5052019,2.901803,1.526781
"35206",1.1483379,2.5706517,2.6710904
"42231",0.93985956,3.041031,1.7078798
"16746",1.05099097,2.7050617,1.029006
"14291",0.5331573,1.5328427,0.549643
"25986",0.8161462,1.9285701,2.6488411
"3533",1.2103364,2.7167073,3.646663
"3958",1.02648778,2.4796505,3.75425
"37544",0.88552422,2.96556,1.440095
"43837",0.962904023,2.877625,1.9068236
"36370",0.7211664,2.6140342,2.51546323
"39404",1.05379898,2.816613,2.3125568
"16838",1.04401323,2.6194544,0.998639000000001
"19195",1.0642495,1.9756791,0.566389000000001
"41895",0.99182836,3.216933,1.9114829
"12374",1.2451962,0.139051,0.869177000000001
"2193",0.1052477,2.0233959,4.461568
"36881",0.7205893,2.7064505,2.45215705
"42723",0.92905876,2.924851,1.474155
"44844",1.3319907,0.274668999999999,3.0434035
"17587",1.2949026,2.6262254,0.871945
"2361",1.6673506,1.9625264,4.175689
"17715",1.1350425,2.6973989,0.954234
"9480",0.99066024,1.81127339,0.115195
"16087",0.6271087,0.716672,0.420978999999999
"42137",0.93221748,2.883824,2.1795771
"3881",1.03689561,2.5798121,3.738866
"4600",1.0473743,3.11361,3.630401
"18129",1.0905649,2.526792,0.787013999999999
"15546",0.5674242,0.188200999999999,0.109092
"15612",0.6664886,1.1351664,0.609154
"16564",1.00146322,2.857677,1.119232
"3284",0.93059517,2.95031,2.0364754
"1078",0.7834644,2.6853275,3.1935814
"47934",1.4005678,2.6556689,2.63269825
"31589",0.5935502,1.187118,2.3157462
"1411",0.90619297,2.9583,3.596047
"21083",1.5855742,2.778883,1.6100007
"15673",0.7290467,1.1572649,0.500971
"4275",1.3402651,2.8094,3.3487872
"10326",1.02389997,2.4398184,0.499441000000001
"14015",0.6474382,1.345251,0.499024
"10902",1.4167903,0.15145,0.813331999999999
"14158",0.7187745,0.8351485,0.369598
"1402",0.3420091,1.9322029,4.383391
"42615",0.98735074,3.012705,1.467378
"1418",1.8988614,2.3182772,4.768342
"3537",1.2454107,2.7082139,3.607189
"38504",1.04282545,3.046501,1.7768047
"47289",1.2842416,1.302634,2.8154663
"13087",1.3675145,1.67479233,0.642794
"6283",0.8156912,3.023334,3.633267
"33557",0.4960205,1.80132768,2.62886839
"20356",0.4644483,2.2985306,0.889427
"38073",1.0840187,3.037166,2.0131781
"11135",1.4244594,1.2672136,0.785427
"11980",1.5083243,1.8739218,0.599045
"13990",0.6003263,1.68179173,0.549894999999999
"42367",1.00567616,3.035503,1.5788894
"18983",1.00165697,2.5766706,0.684609999999999
"7260",1.2534164,3.162358,3.1425018
"6811",0.89447451,2.753384,3.329818
"11401",1.425067,0.9904686,0.752804000000001
"22220",1.01294073,2.0350728,2.8132966
"1748",1.6871934,2.5042298,4.916502
"14051",0.5552924,1.0784913,0.607334999999999
"20451",0.4037496,2.2386424,0.923238
"24408",1.5548711,2.800285,1.8251719
"16972",0.91525152,2.760615,1.056947
"478",0.99050117,2.4910909,3.4981155
"43333",0.97113395,2.900436,1.200116
"1565",1.9178406,2.1564529,4.703579
"23998",1.4496749,2.828926,2.1133467
"4436",1.3639385,2.814871,3.2984694
"12360",0.7446206,0.9850062,0.459809
"41387",0.91616132,2.957667,2.2317333
"6180",0.92336945,2.987186,3.5158061
"44958",1.2567171,0.149348,3.0928725
"38512",1.0670048,3.049625,1.8648761
"25095",1.00504969,1.731329154,2.59717031
"2888",1.2129178,2.3272951,3.905429
"41893",0.97920019,3.104896,1.9245646
"23814",1.4225554,1.8161156,2.1649
"18455",1.03016627,2.741405,0.781943999999999
"17688",1.2586321,2.5401222,0.831923
"24062",1.405874,2.84507,2.1433103
"9469",0.965848882,2.2179472,0.35281
"8911",1.8115967,2.0354612,4.626455
"38165",1.1299993,2.781817,2.9239531
"39406",0.99548029,2.742577,2.3674152
"22205",0.99513539,1.79624612,2.7247425
"36606",0.8070336,2.606899,2.60233482
"29952",0.6775634,0.601947,2.46743836
"24349",1.6397131,2.5018916,1.8273132
"44233",1.01483129,3.004425,2.2359182
"39414",1.2582157,2.814645,2.46127823
"47901",1.4650908,2.5861051,2.4911952
"7371",1.2053897,3.135109,3.1318126
"6823",0.7331568,3.3047,3.2935202
"12636",1.4560588,1.69204228,0.611878000000001
"35388",1.0680718,2.655132,2.6763125
"38756",0.94018234,2.759375,2.9497499
"31191",0.4551365,2.011554,2.7975268
"47599",1.2705165,1.0136555,2.8102184
"44781",1.3935491,2.5428089,2.55536119
"36830",0.6873417,2.6687536,2.50200076
"30401",0.7373957,0.284913,2.2771487
"27044",0.6600424,2.792384,2.2577444
"49480",1.2115506,0.121107,3.137299
"75",1.18684,2.3607248,3.3856735
"34731",0.968652762,2.913183,2.9825591
"30811",0.7850803,0.8810098,2.44950911
"14723",0.6837208,0.235882999999999,0.272933999999999
"6910",0.7362499,2.852796,3.3686411
"30329",0.6758411,0.14313,2.3877607
"32702",0.6558958,1.1546463,2.3946205
"38373",1.081202,2.799033,2.8842983
"21463",1.3504467,2.4879194,2.50642348
"30681",0.7853017,0.448076,2.3676867
"36063",1.2253125,3.003339,1.5872233
"24889",0.7185597,0.520159,2.4029841
"49469",1.1584956,0.0366840000000002,3.2163203
"28006",0.5567185,2.904967,1.951182
"33511",0.5403862,1.3698504,2.58467618
"486",1.1111708,2.5191669,3.3456453
"23588",1.3509504,2.787683,2.28668
"6941",0.6799962,2.83441,3.3354134
"28780",0.5292867,2.6646438,1.136163
"48248",1.3276733,1.1958033,2.6818517
"3145",1.261336,2.87673,3.712502
"16214",0.7262349,0.308307,0.221586
"7868",0.99514829,2.884251,3.1676504
"42200",0.9291364,2.898644,1.6158799
"6312",0.773307,2.896619,3.670251
"34918",1.2194808,3.046221,1.9597299
"9296",0.99531622,2.4577429,0.494863
"17493",1.4885261,2.2428927,0.786083
"39373",0.92535418,2.750207,2.8558932
"46947",1.4477291,1.9499142,2.6775275
"19415",1.0372876,1.8972653,0.564909
"46252",1.4436836,2.2592639,2.7212072
"22714",1.3157924,2.5583132,2.4341274
"40336",1.04846935,2.735045,2.8639773
"13342",0.6795098,1.1322169,0.594464
"17213",1.6016961,2.2865634,0.908435000000001
"37152",0.7949845,3.004031,2.1472067
"15165",0.6582797,0.354724,0.132569999999999
"22232",1.152015,2.450728,2.6632926
"8371",0.91152788,2.905626,3.1523721
"7714",0.954996194,3.378451,3.2860328
"38597",1.1421973,2.6910802,2.7931921
"36634",0.8361367,2.6335581,2.61232195
"42881",0.94630927,2.811524,1.396845
"4445",1.3024277,3.18867,3.3873058
"6209",0.2078804,1.9267563,4.318604
"8094",1.3473565,0.40707,0.743613
"41877",0.99373112,3.11962,1.9370092
"22633",1.2993692,1.81840523,2.3770537
"37402",0.91584759,2.989008,1.6584805
"26731",0.3364934,2.5324236,1.68648
"10972",1.4151163,0.328074,0.820952
"16671",1.04114416,2.712602,1.093267
"31757",0.6792415,2.928044,2.48746351
"5613",0.8525554,2.7074464,3.688446
"48722",1.0819123,0.102367,2.9146397
"15191",0.6565527,0.248255,0.117763999999999
"34603",0.8443235,2.836454,2.9601556
"5172",0.7582641,2.0466229,3.864771
"18946",1.1345667,2.132718,0.525124
"5912",0.4987771,2.0045385,4.03458
"42347",0.97614892,3.095493,1.6041255
"15530",0.6427365,0.312247,0.00333200000000033
"23847",1.4951456,2.6844347,2.0998765
"4264",1.05483723,2.967977,3.669756
"22430",1.4835317,1.9929823,2.2605363
"26118",0.5750406,1.8524912,2.2680443
"32997",0.6697642,2.772791,2.534989849
"29001",0.8200294,0.304411,2.2759992
"29594",0.89315413,0.0782670000000003,2.3046771
"44874",1.5447706,2.2065841,2.8073375
"22006",1.4561468,2.3373518,2.337167
"43419",0.91357836,3.045415,1.6514554
"44821",1.3221575,0.154818,3.0417122
"6865",0.8181588,2.962762,3.380659
"12373",1.3656187,1.80409084,0.718536
"38267",1.0684642,2.886699,2.9407416
"4144",1.1308594,2.968077,3.609378
"23410",0.967334492,1.8382878,2.7518249
"27174",0.5990454,2.745112,2.2640924
"32058",0.6684167,2.5520064,2.7495504
"17697",1.1596754,2.6789365,0.943042999999999
"19254",0.87876985,2.5910254,0.756626000000001
"1606",0.0715789,2.442759,4.968001
"16375",0.561923,0.295446,0.195649
"6467",1.03838593,2.6525988,3.332935
"9954",0.90763913,2.1942489,0.335077
"37811",0.91480582,2.815676,2.3577534
"1488",1.2427002,2.1636753,3.77896
"13284",1.29002,0.210156,0.660746
"30589",0.6089497,0.336114999999999,2.2409189
"46045",1.3623597,0.9186636,2.8668394
"20942",1.630499,2.4255279,1.8831241
"43911",1.02014104,2.876372,1.9823378
"24186",1.6816055,2.3730635,1.6671177
"13054",1.4468458,2.029757,0.556090000000001
"12684",1.2556016,0.383589,0.808078999999999
"18428",1.0867355,2.1518536,0.706441999999999
"32514",0.6285663,2.0825019,2.7509761
"34170",1.1919048,2.864414,3.0352235
"1611",0.00348190000000015,2.1683079,4.723822
"13677",0.7334554,2.0981245,0.606496
"36001",1.2197163,3.031391,1.6747158
"29647",0.7849774,0.408674,2.2917219
"39826",0.968743494,2.6533227,2.6818149
"12012",1.4734762,1.713561693,0.634408000000001
"40159",0.97740858,2.877366,2.6266912
"23891",1.2381817,1.73717915,2.3605587
"35264",1.1330308,3.037275,1.9314851
"6707",0.7636138,3.064328,3.555512
"10218",0.97611874,2.3259975,0.470228000000001
"34698",0.92777599,2.875767,3.0953442
"13899",0.7265521,1.0859651,0.456160000000001
"7664",1.0105594,3.112895,3.2469641
"30010",0.6122371,0.0288620000000002,2.543524587
"10321",0.952828454,2.4898868,0.566592
"39552",1.04768674,2.849721,2.656835
"38819",1.04225367,2.801822,2.8122622
"4776",1.02315091,2.6742196,3.2772366
"4661",1.061749,2.974816,3.615346
"31721",0.7138723,2.933477,2.7154791
"558",1.0936615,2.482823,3.3093756
"5266",0.5983201,1.9073739,4.027754
"34226",1.1047119,2.957363,3.0588249
"45139",1.2709519,0.290336,3.0738701
"30299",0.716373,0.250337,2.299446
"45985",1.330429,0.354854,2.8869688
"31872",0.7669374,2.907178,2.6953755
"23008",1.4466763,2.4458395,2.2721062
"18935",0.8286618,2.6881583,0.890032999999999
"47165",1.4229169,2.5523639,2.6809194
"7298",1.1410469,3.282595,3.2161556
"3889",1.2560005,2.91121,3.5104191
"12468",1.3363666,0.151778,0.739906999999999
"20945",1.6377307,2.3874696,1.8794582
"16223",0.7191727,0.288531,0.213448
"11420",1.426245,0.257091,0.740238999999999
"25252",0.3593369,2.6901343,1.7288753
"45456",1.4235606,1.2790836,2.8718021
"14162",0.5278086,1.1037469,0.563151
"16822",0.99742203,2.828527,1.053256
"23058",1.3795648,2.5256705,2.3398153
"1884",1.1869352,2.6871968,3.5185921
"45690",1.2989503,0.2217,2.9869575
"41374",1.0786728,3.021592,1.953042
"41247",0.98630537,3.123635,2.2652896
"25942",0.8439124,2.439182,2.704776
"18443",1.0611725,2.1431393,0.738378000000001
"28903",0.8237083,0.613144,2.4342711
"27908",0.4253209,2.5529951,1.9960051
"2677",0.4067043,2.790429,5.046393
"19669",0.5798545,2.6207908,0.993539999999999
"44191",0.88047933,3.048186,1.9735858
"43775",0.963732829,2.873186,1.7191097
"41875",0.98335394,3.208969,1.9426889
"20091",0.9225058,2.6148342,0.805047999999999
"45855",1.4501122,1.5178973,2.7806456
"3209",1.302161,2.91497,3.628063
"18775",0.8490738,2.5149629,0.895572
"38219",1.1377,2.740998,2.8749947
"16620",1.03891872,2.787066,1.090198
"26029",0.8361885,2.0043548,2.6789595
"5040",1.2690666,2.843613,3.3217314
"27634",0.4235732,2.0177604,2.0781432
"10974",1.4812053,1.1160205,0.743247999999999
"15397",0.5173652,0.150812999999999,0.210754
"37741",0.7655361,2.892914,1.214932
"16512",1.04461937,2.782228,1.209916
"38656",1.0868889,2.855117,2.8334062
"47238",1.2927924,1.1228342,2.8360869
"43408",0.98828851,2.90123,1.093479
"30192",0.7752236,0.259611,2.3109586
"44868",1.5419294,2.1830202,2.8141958
"16615",1.0669584,2.823268,1.085604
"3346",1.2174841,2.6856991,3.703935
"29723",0.851963,0.159147,2.2888467
"28990",0.8081196,0.328776,2.2974273
"6793",0.88639273,2.722925,3.3675098
"19255",0.955911287,2.0384875,0.661762
"35799",1.1166966,2.99916,2.1213977
"6710",0.7322136,2.83469,3.571985
"34352",0.962479213,2.99274,3.0670751
"43112",0.97154206,2.978498,1.313133
"8019",0.8315942,2.878604,3.2704119
"16530",0.99146804,2.730228,1.246466
"5487",0.98836628,2.6008303,3.596436
"37969",1.05135607,3.013712,1.9422819
"31738",0.7476366,3.017753,2.6835976
"19502",1.0805048,2.0421148,0.474081
"22237",1.2129765,2.5143819,2.59086044
"24671",1.6032727,2.748113,1.418455
"48956",1.5350082,2.830529,2.3587479
"9362",1.0815844,2.0541446,0.248481
"31154",0.652017,1.6042037,2.59523322
"39225",1.0310393,2.777626,2.3250094
"18794",0.97318926,2.6357109,0.754853000000001
"9985",0.92793258,2.2156355,0.354067000000001
"4279",1.0824305,3.061499,3.65349
"46978",1.3429926,1.3529147,2.783264
"34506",0.88596335,2.933802,3.0196631
"23667",1.5101145,1.9433784,2.1045843
"15629",0.6724268,1.169655,0.585239
"29456",0.7343309,0.0428709999999999,2.56751078
"4989",1.00349973,2.5905374,3.615473
"11898",1.4359504,0.9304355,0.662103999999999
"9638",0.97384265,1.348156,0.138876
"44370",0.93028377,2.808389,2.8450825
"4544",0.89360652,2.5921228,3.80825
"13973",0.7495761,0.9600604,0.420697000000001
"46155",1.2019335,0.584663,3.0389079
"2749",1.33869,2.028266,3.8778
"24890",1.4556912,2.795411,1.254563
"20227",0.92843745,2.025422,0.408061
"17428",1.4515625,2.6111226,0.857103
"43548",0.93043004,2.985441,1.6166073
"7487",1.1033454,3.137085,3.2104639
"48212",1.4139066,1.1535549,2.587805
"7674",1.101301,3.070635,3.1424155
"41245",0.92674251,2.867544,2.349313
"8853",1.5747759,2.5915592,5.024761
"26701",0.3599324,2.6580814,1.7294733
"49117",1.3112667,2.7198667,2.56036401
"23010",0.94307321,2.2230329,2.8158309
"7088",1.3000332,2.879416,3.2643889
"12790",1.3488015,0.166327,0.698668999999999
"34231",1.1087286,2.818879,3.0361152
"30786",0.606674,2.512926,2.6473038
"26203",0.4298324,2.773739,1.497133
"18127",1.1280893,2.5103381,0.763462000000001
"1020",0.817909,2.776083,3.225279
"9323",0.965622566,1.70972495,0.158517
"26679",0.6038925,2.1396098,2.49206652
"19427",0.87380497,2.0608875,0.716421
"35702",1.2488686,3.02521,1.552728
"32637",0.5282532,1.236863,2.58270857
"3823",1.2270471,2.829183,3.566353
"38485",1.0635247,3.048262,1.780378
"28356",0.343816,2.226156,1.7552253
"36516",0.91275605,2.881249,2.2728043
"41551",0.99830436,3.185704,2.0830423
"27663",0.4460564,2.6227022,1.9933324
"1070",0.7696923,2.6234756,3.2133025
"45385",1.262202,0.646807,3.0421257
"25419",0.3587457,2.5325965,1.7988048
"10517",1.3653213,0.0160629999999999,1.016095
"7949",0.97058019,2.883317,3.1576826
"8935",1.809791,2.1477911,4.739626
"12396",1.2169376,0.0462989999999994,0.893454999999999
"42932",0.96235262,3.029884,1.360291
"39274",1.12329,2.75285,2.65264
"3744",1.04712062,2.5000751,3.768387
"28005",0.6692622,3.019584,1.8769556
"30272",0.598298,0.557278,2.4325897
"45147",1.4938744,1.3634107,2.8299655
"38511",1.418902,2.5486547,2.50920439
"38635",1.0852579,2.840652,2.8421612
"40681",1.0105783,2.6977753,2.46099591
"20196",0.6982998,2.2516694,0.696844
"22222",1.4658152,2.090876,2.31894
"44270",0.962158384,2.926742,2.8876457
"35196",1.307831,2.6088645,2.49960744
"30311",0.6167146,0.475189,2.4360231
"30764",0.6200011,2.2747049,2.63436835
"18875",0.90037651,2.733006,0.792608999999999
"6815",0.90082719,2.7060469,3.3191784
"15517",0.5815805,0.270792,0.0846140000000002
"28770",0.5452223,2.674038,1.123795
"40383",1.03505634,2.7168499,2.50418515
"19551",0.5909425,2.618717,1.002787
"36278",1.1424608,2.664236,2.61484371
"17766",1.2546798,2.3773772,0.79481
"17313",1.521107,2.5105834,0.879937
"14025",0.7292001,1.023336,0.426400000000001
"14218",0.6967116,1.0713894,0.379078
"4229",1.1573186,3.11432,3.556054
"25732",0.5123599,2.3932274,2.2480472
"33695",0.483768,2.1857983,2.61743351
"41668",1.0680412,2.987906,2.0530496
"47852",1.4296566,1.126111,2.60368844
"47426",1.3593781,2.3852225,2.7339467
"10014",0.98986218,2.1483194,0.313752000000001
"10654",1.4689867,0.0443340000000001,0.827978999999999
"46519",1.3307223,0.7775282,2.8458951
"1111",0.90696315,2.5306672,3.2586735
"28295",0.3569514,2.5237438,1.7883118
"46331",1.4529038,1.2196311,2.7299768
"20415",0.3509675,2.1851501,1.004066
"3734",1.02446163,2.3391415,3.798169
"40381",0.8583478,2.743126,2.713896
"32722",0.4122023,2.2680693,2.7825647
"18157",1.1400999,2.0959748,0.749199000000001
"24132",1.2365789,1.728041921,2.3209037
"43520",1.03511615,2.830696,2.2047075
"32175",0.487096,1.4006599,2.4892905
"44659",1.2087951,3.048178,2.4037892
"21446",1.0989656,2.054086,2.7844211
"47224",1.4907471,2.2419847,2.62001092
"49461",1.2351257,0.0856370000000002,3.1620333
"26420",0.5316982,2.38107,2.304247
"8092",0.7384932,2.915496,3.2913687
"27454",0.4755603,2.0620205,2.1388322
"8216",0.7406127,3.227349,3.2038588
"45199",1.3549269,0.0584609999999994,3.1706271
"40803",1.0886974,2.855932,2.4371222
"10476",1.5245831,0.0466230000000003,0.86073
"44776",1.3872632,0.0326469999999999,2.990507
"6949",0.6952306,2.924681,3.3122472
"18398",1.04665441,2.5428161,0.780393
"36900",0.8171538,2.897132,2.3151597
"25195",0.6522759,2.1113462,2.50590529
"12178",1.4205556,1.0151291,0.66672
"8435",0.98909655,2.5688208,3.575943
"47706",1.3816032,1.4025528,2.6758638
"33448",0.5382498,1.3338188,2.59675496
"46836",1.1191761,0.253299999999999,3.0388464
"37189",0.7663742,2.6048984,2.59887834
"44046",0.91556579,3.022735,2.0422838
"48618",1.5494881,2.4335322,2.4183595
"9474",0.90218551,2.2329579,0.364705000000001
"27850",0.4441975,2.1714538,2.0953348
"36614",0.88898474,2.715334,2.51933851
"29339",0.7649305,0.347138,2.2876245
"30553",0.5982967,0.246061,2.2785452
"48716",1.3683897,2.4095771,2.59811655
"10570",1.3676653,0.0335219999999996,0.988731
"41713",0.93524781,2.872763,2.0856429
"20526",0.4286545,2.4467335,0.856659000000001
"2928",1.2889893,2.2783958,3.796946
"8265",0.6942605,3.027052,3.2443644
"12656",1.3997436,0.9499893,0.654264999999999
"1741",1.6764467,2.5763747,4.920595
"47500",1.1952396,0.509705,2.9069998
"20860",1.6493565,2.615772,1.34301
"17370",1.4681573,2.5734077,0.898889
"38066",0.94843043,2.846426,2.6649065
"313",1.2213172,2.55129,3.3226544
